Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Emojis,Texto,Unicodes,ComentarioTraduzido,Polaridade,Analise,Subjetividade
Arcos,MG,Comentario,2022-07-29 16:58:14,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 16:58:20,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 16:58:41,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 16:58:51,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 16:59:13,renatofaria2688,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:00:58,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:01:02,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:01:06,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:01:33,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:01:40,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:01:53,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:08,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:12,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:26,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:29,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:35,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:43,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:02:50,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:00,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:06,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:07,alvesgc, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:03:20,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:35,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:50,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:58,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:03:59,zildafreitass,Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:04:03,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:04:11,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:04:18,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:04:23,zildafreitass,Eu quero voar com a  e ,,Eu quero voar com a e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:04:34,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:04:35,renatofaria2688,Eu quero voar com  ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:04:44,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:04:48,danijunia_mtb_, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:04:49,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:04:55,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:05:19,luis_antocosta,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:06:21,renatofaria2688,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:06:35,renatofaria2688,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:06:57,thiis.mah16,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:07:31,thiis.mah16,Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:07:44,thiis.mah16,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:07:55,thiis.mah16,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:08:14,thiis.mah16,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:15:24,cleiton.r.p, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:16:20,simonef.rodrig, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:29:19,mariana_morais22, Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:30:38,luis_antocosta, QUERO VOAR  e  ,,QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:35:52,shirleiteixeira82,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:37:17,ricardo_xavier.adv, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:44:24,matheusdsamorim,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:49:01,resraquel, Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:50:35,julioposto, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:51:13,renatto.cardoso, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:55:45,michelemabeli, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:57:45,jessy_lps,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:57:53,jessy_lps,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:57:57,pereirajumendes_,Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:57:59,jessy_lps,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:58:06,jessy_lps,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:58:12,jessy_lps,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:58:19,jessy_lps,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 17:58:38,alicepereira658,Eu quero voar  e  ,,Eu quero voar e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 17:59:15,alicepereira658,Eu quero voar   ,,Eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:03:33,angel17_alves, Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:03:54,angel17_alves, Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:04:40,raphaellaavelar, Eu quero voar com  ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:09:21,lena12rodrigues, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:09:32,joelmacristina75, Eu Quero Voar Com@avelarsports! E@prefeiturade arcos,,Eu Quero Voar Com! E arcos,[],I want to fly with! And arcs,1.0,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:13:32,ro_sa334,"👏 gg,sxi",👏,"gg,sxi",['U0001f44f'],"GG, nesa",0.2,Positivo,0.0
Arcos,MG,Comentario,2022-07-29 18:15:13,edineiaabraga,  ,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 18:24:43,fe_schiavon, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:25:29,_carolinacoleman, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:27:46,gabrielasilvaysj,Eu quero voar com  e  ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:28:31,rhudsonj,Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:29:06,rhudsonj,  ,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 18:31:12,evertontpereira, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:37:21,jocriluca, EU QUERO VOAR COM  ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:44:08,luis_antocosta, quero voar com  ,,quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:44:36,edineiaabraga,  ,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 18:53:47,mateusmiranda11,  Eu QUERO VOAR  ,,Eu QUERO VOAR,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:55:19,mateusmiranda11, EU QUERO VOAR com  ,,EU QUERO VOAR com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 18:55:28,gilcorradi,Eu quero voar com   ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:04:29,silvapoliany, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:07:59,suzanecarolinee__, EU QUERO VOAR COM  ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:08:27,suzanecarolinee__, EU quero voar com  ,,EU quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:12:24,suuzanecarol_martinss_, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:13:59,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:14:38,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:15:20,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:15:47,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:16:36,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:17:03,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:17:29,alessandranice, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:18:31,suuzanecarol_martinss_, eu quero voar  ,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:19:43,heitor_tomas_, EU QUERO VOAR COM  e a ,,EU QUERO VOAR COM e a,[],I want to fly with and the,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:21:31,maiconfga,Eu quero voar com   ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:22:47,jefferssonsds, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:22:55,aoliveiirav, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:23:02,maiconfga,Eu quero voar   ,,Eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:34:18,kenia.jacinta, quero voar com  e ,,quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:35:10,kenia.jacinta, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:36:01,kenia.jacinta, quero voar com  e ,,quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:36:06,patristiany_lima,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 19:36:10,patristiany_lima,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 19:36:31,patristiany_lima,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 19:36:38,patristiany_lima,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 19:36:43,patristiany_lima,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 19:36:48,patristiany_lima,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 19:38:16,kenia.jacinta, quero voar com  e ,,quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:39:03,kenia.jacinta, quero voar com  e ,,quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:45:58,kenia.jacinta, quero voar com  e ,,quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:49:03,nenearcosnene, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:52:26,vivistrimiliki,Eu quero voar com   e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:56:22,moniqueester2, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 19:56:45,moniqueester2, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:18:55,_henriquedu,EU QUERO VOAR COM   ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:21:39,_willian_7,Eu quero voar com ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:21:56,_willian_7,Eu quero voar com ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:22:26,_willian_7,Eu quero voar com ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:22:45,_willian_7,Eu quero voar com ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:22:55,emerjunior0,Eu quero voar com   ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:23:33,_willian_7,Eu quero voar com ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:24:17,_willian_7,Eu quero voar com ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:28:26,xandenc,Eu quero voar com a  ,,Eu quero voar com a,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 20:39:12,lucasarcos13,EU QUERO VOAR COM  ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:01:57,edvaldo_moraisdemelo, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:27:54,suzanecarolinee__, eu quero voar de  ,,eu quero voar de,[],I want to fly from,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:28:28,suzanecarolinee__, eu quero voar de  ,,eu quero voar de,[],I want to fly from,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:29:06,suzanecarolinee__, eu quero voar de  ,,eu quero voar de,[],I want to fly from,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:30:04,suzanecarolinee__, eu quero voar de  ,,eu quero voar de,[],I want to fly from,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:36:26,_henriquedu,Eu quero voar   ,,Eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 21:47:55,zaniacastro, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 22:10:54,deb_rodrigues1304, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 22:16:33,jessicarodriguesteixeir,Eu quero voar com   ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 22:24:00,phelipe04.12, EU QUERO VOAR COM  ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 22:29:29,gonzagadepinho, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 22:37:14,janegarcia2202,Eu quero voar com  ,,Eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:01:04,stephanie.lopes.m,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 23:01:13,stephanie.lopes.m,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 23:14:51,leticia_tss, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:17:41,guilhermeaugustomtb, Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:28:11,leticia_tss,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-29 23:28:54,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:29:59,eliana.nunesz, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:31:07,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:31:24,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:31:35,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:31:56,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:32:50,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:33:00,tchodouglas,Eita eu quero 😍,😍,Eita eu quero,['U0001f60d'],Jeez I want,0.2,Positivo,0.0
Arcos,MG,Comentario,2022-07-29 23:35:16,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:35:32,leticia_tss, eu quero voar,,eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:36:39,romariowinchester7, EU QUERO VOAR COM  e  🙌 🙌 🙌 🙌 🔥,🙌🔥,EU QUERO VOAR COM e,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f525']",I want to fly with and,1.5,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:36:48,_augusto.jr_, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:37:13,_augusto.jr_, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:39:05,adriano_teixxeira87, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:39:32,mateusmiranda11, Quero Voar com  ,,Quero Voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:40:23,mateusmiranda11, Quero Voar com  ,,Quero Voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-29 23:58:15,marinagersony_makeup_hair, EU QUERO VOAR COM  ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 00:09:14,nadyaflor, Eu quero votar com  e ,,Eu quero votar com e,[],I want to vote with and,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-30 00:25:04,mateusmiranda11, QUERO VOAR com  ,,QUERO VOAR com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 00:25:20,inhaolive, eu quero voar com  ,,eu quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 00:26:24,mateusmiranda11, quero voar com  ,,quero voar com,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 00:26:35,manugabii, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 00:48:45,eliezerebenezerdomingos,Sinaradomingosfaria EU QUERO VOAR COM  e ,,Sinaradomingosfaria EU QUERO VOAR COM e,[],Sinaradomingosfaria I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 01:01:06,soraiarodrigues, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 01:36:56,otaviopedroso45,Eu quero,,Eu quero,[],I want to,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-30 02:28:39,amandagalvao.adm, EU QUERO VOAR COM  e ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 03:06:59,marinagersony, EU QUERO VOAR COM  ,,EU QUERO VOAR COM,[],I want to fly with,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 07:46:27,sabrinarodrigues4478, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 08:59:51,clebiananardy, . EU QUERO VOAR COM A  e com  .,,. EU QUERO VOAR COM A e com .,[],. I want to fly with and with.,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 10:06:19,danielinhafernandes7,Eu quero voar  com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 10:23:15,stella_franco1,EU QUERO VOAR COM  e  ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 10:23:27,stella_franco1,EU QUERO VOAR COM  e  ,,EU QUERO VOAR COM e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 10:29:28,santiagofrancis3,Eu quero voar ,,Eu quero voar,[],I want to fly,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 10:38:36,debo4010,Eu quero,,Eu quero,[],I want to,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-30 10:57:01,fael_augusto10, Eu quero voar com  e ,,Eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 11:04:46,isabelteixeiradepaiva,EU QUERO VOAR COM  E  ,,EU QUERO VOAR COM E,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 11:43:23,alinedasdoresdesousa, E u Quero Voar com  e ,,E u Quero Voar com e,[],And I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 11:44:50,drielle_bueno,,,,[],,0.0,Neutro,0.0
Arcos,MG,Comentario,2022-07-30 11:45:51,alinedasdoresdesousa, EU QUERO VOAR  e ,,EU QUERO VOAR e,[],I want to fly and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 12:02:26,beatriz__oliveiraa__, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 12:37:49,silvasabrina85, eu quero voar com  e ,,eu quero voar com e,[],I want to fly with and,0.8,Positivo,0.9
Arcos,MG,Comentario,2022-07-30 13:03:29,josiane.rochadasilva.9,Eu quero voar ,,Eu quero voar,[],I want to fly,0.8,Positivo,0.9
