Municipio,UF,Post/Coment,Data,Usuario,Legenda,Comentarios,Likes
Caeté,MG,Post,2022-09-05 20:29:43,prefeituradecaete,"Atenção, pais e responsáveis de crianças e adolescentes menores de 15 anos:

Em todo o país temos testemunhado a baixa adesão à vacinação contra a Poliomielite e na atualização do cartão de vacinas deste grupo. Tal fator tem trazido à tona uma doença que há décadas havia sido erradicada no Brasil, que é a Paralisia Infantil.

Uma simples vacina pode mudar o destino da vida inteira do seu filho. Para que ele tenha um futuro com saúde, basta que você seja responsável o suficiente e o leve para ser vacinado. Estaremos até o dia 09 de setembro aplicando as doses, na sala de vacinas da antiga policlínica, e no posto de saúde Bonsucesso/Deschamps.

Espalhe este comunicado. Vamos fazer com que Caeté seja um exemplo para o resto do país, com nossas crianças imunizadas!

#prefeituradecaete #trabalhoeresponsabilidade #caete #caetemg #imunização #poliomielite #paralisiainfantil #saude #vacinação",,164.0
Caeté,MG,Comentario,2022-09-05 20:35:25,alexsandraperuch,,Vacinas salvam!,
Caeté,MG,Comentario,2022-09-05 20:36:17,rapha_olisilva,,👏👏👏,
Caeté,MG,Comentario,2022-09-05 22:18:50,fernandojose.dasilva,,Muito sério e importante,
Caeté,MG,Comentario,2022-09-05 22:28:26,polianadb,,👏👏👏,
Caeté,MG,Comentario,2022-09-05 22:38:27,anamariadesotti,,👏👏👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-06 01:11:36,ionemabo,,❤️,
Caeté,MG,Comentario,2022-09-06 15:34:19,fabysantos38606,,"Hoje de manhã cedo, um frio danado e um menino de uns oito anos indo pra escola descalço, perguntei pra ele porque ele estava indo descalço pra escola, ele falou que o chinelo dele tinha arrebentado no meio do caminho, o porteiro perguntou pra ele porque ele não voltou em casa e calçou outro sapato, ele abaixou os olhos e respondeu que não tinha outro",
Caeté,MG,Comentario,2022-09-07 11:57:20,kregina_,,👏🏽👏🏽👏🏽,
Caeté,MG,Comentario,2022-09-08 20:33:04,leonidia.ap.batista,,@luiscaete1983,
Caeté,MG,Comentario,2022-09-09 08:00:11,aparecida.oliv,,Quem ama protege!,
Caeté,MG,Comentario,2022-09-19 10:23:55,oswaldinho_zanon,,"Parabéns, 👏👏👏👏a vida em primeiro lugar.",
Caeté,MG,Post,2022-09-05 19:35:14,prefeituradecaete,"COMUNICADO IMPORTANTE

Funcionamento do Tarifa Zero no feriado de 7 de setembro.",,134.0
Caeté,MG,Comentario,2022-09-06 15:34:41,fabysantos38606,,"Hoje de manhã cedo, um frio danado e um menino de uns oito anos indo pra escola descalço, perguntei pra ele porque ele estava indo descalço pra escola, ele falou que o chinelo dele tinha arrebentado no meio do caminho, o porteiro perguntou pra ele porque ele não voltou em casa e calçou outro sapato, ele abaixou os olhos e respondeu que não tinha outro",
Caeté,MG,Post,2022-09-05 12:23:34,prefeituradecaete,"Na manhã do último sábado, 03, foi realizada a entrega dos novos instrumentos ao Congado de Santo Antônio, além dos novos uniformes que foram patrocinados pela empresa AVG, parceira do município.

Participaram da solenidade com o Prefeito Lucas Coelho, o Vice-Prefeito Alberto Pires, o Vereador Nandinho, o Diretor Presidente da Fundação Casa de Cultura, Darlan Corradi, e a equipe da Secretaria Municipal de Turismo Cultura e Patrimônio.",,154.0
Caeté,MG,Comentario,2022-09-05 12:39:19,maurapersantos,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-05 13:00:13,darlancorradipa,,👏👏,
Caeté,MG,Comentario,2022-09-05 13:17:58,heleninha135,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-05 13:52:41,alexsandraperuch,,Valorização de nossa cultura! 👏🏼👏🏼,
Caeté,MG,Comentario,2022-09-05 16:09:59,vandadefatimavanda,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-06 00:04:25,priscilamarques1911,,👏👏👏👏👏,
Caeté,MG,Post,2022-09-05 12:20:03,prefeituradecaete,"COMUNICADO IMPORTANTE

A coleta de lixo vai acontecer normalmente neste feriado de 7 de setembro.",,80.0
Caeté,MG,Post,2022-09-04 15:12:00,prefeituradecaete,"Nesta quarta-feira faremos mais um desfile de 7 de setembro em Caeté. Em 2022, temos mais um motivo para comemorar a data, pois completam-se 200 anos da independência do Brasil. 

Será um momento de celebração, de amor à nossa cidade, ao nosso estado e ao nosso país e você é nosso convidado especial. Conosco estarão cerca de 6 mil pessoas, entre estudantes, membros de igrejas, bandas, entidades e outras organizações da sociedade civil.

Além disso, contaremos com a presença do exército brasileiro para abrilhantar nosso desfile. Será muito bonito, como já é de costume, e a partir das 8h estaremos no hasteamento das bandeiras, em frente à Escola Estadual José Brandão. Esperamos você!",,297.0
Caeté,MG,Comentario,2022-09-04 15:24:03,alexsandraperuch,,Vamos prestigiar! 🇧🇷💚,
Caeté,MG,Comentario,2022-09-04 15:20:00,ericasena4,,👏👏👏👏👏👏🇧🇷,
Caeté,MG,Comentario,2022-09-04 15:59:21,ednaslana,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-04 16:41:55,lu.fonseca43,,Vai ser um espetáculo!,
Caeté,MG,Comentario,2022-09-05 19:06:51,aparecid473,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-04 19:12:55,vilelacirlene,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-05 11:20:30,octavio55_,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-04 15:52:04,neideeliizabeth,,Amo minha cidade,
Caeté,MG,Comentario,2022-09-04 21:38:49,marilacluizadesouza,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-04 20:33:57,lourdesfduarte53,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-04 16:11:58,heleninha135,,❤️,
Caeté,MG,Comentario,2022-09-04 17:11:00,lilamodascaete,,👏👏👏,
Caeté,MG,Comentario,2022-09-05 23:20:49,escoladerodas,,"Muito bom. Devemos cativar a força de nosso país, perante todos.",
Caeté,MG,Comentario,2022-09-04 16:34:55,myrnarochelle,,Exercito é? Nu! Vai fucar bacana! Adoro ver minha escola desfilar! Eu sinto tanto orgulho! ❤️,
Caeté,MG,Post,2022-09-02 15:44:06,prefeituradecaete,"O Prefeito Lucas Coelho recebeu na manhã desta sexta-feira, 02, produtores de queijo, e de outros itens participantes da 1ª Festa do Queijo, para fazer um balanço do evento e planejar novas estratégias para os seguintes. Lucas aproveitou também para agradecer a todos pela confiança e engajamento, fazendo com que a festa fosse mais um sucesso de público e crítica na cidade.

De acordo com os produtores, essa oportunidade inédita, a exemplo do que foi a Festa da Quitanda, tem feito com que seus produtos sejam conhecidos até fora do estado de Minas Gerais, alavancando as vendas e possibilitando novas possibilidades de empreender.

Durante o encontro, foram tratados também temas como a possível criação de uma associação, o aproveitamento do espaço do mercadinho e a ampliação dos eventos em 2023 para conseguirmos expor mais produtores e consolidar a tradição em Caeté.

#prefeituradecaete #trabalhoeresponsabilidade #caete #caetemg #festadoqueijo #minas #visitecaete #vidamineiraoficial #turismomg @visitecaete",,291.0
Caeté,MG,Comentario,2022-09-02 21:01:13,ericasena4,,Sucesso absoluto!!! 👏👏👏👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 19:20:03,cantinadasobriedade,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 15:51:42,maurapersantos,,Maravilhosa!👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 22:58:26,sara.pessoa.102,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 21:00:05,venadesvanderlucia,,Amooooo❤️👏😍,
Caeté,MG,Comentario,2022-09-04 19:25:24,vilelacirlene,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 16:07:11,anamariadesotti,,👏👏👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-05 11:20:37,octavio55_,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 15:45:54,rapha_olisilva,,👏👏👏,
Caeté,MG,Comentario,2022-09-02 16:33:02,mocadoscartoes,,👏👏👏,
Caeté,MG,Comentario,2022-09-02 16:14:19,elainemirandapsicologa,,"Parabéns prefeito  @lucascoelhoferreiraa !! Administrar é olhar pra tudo e pra todos. Que festa sensacional, nota 10 para toda a organização.",
Caeté,MG,Post,2022-09-02 12:09:09,prefeituradecaete,"RENOVANDO HORIZONTES TRABALHOU TEMÁTICA DAS DROGAS EM AGOSTO

No mês de agosto, o Renovando Horizontes, trabalhou a temática “Drogas: quem escolhe seu caminho é você!”. As atividades começaram com a palestra ministrada pela psicóloga Juliana Braz, que também fez exposição de réplicas das drogas depessoras, estimulantes e pertubadoras do Sistema Nervoso Central. Em seguida, os jovens jogaram o jogo mitos e verdades sobre as drogas.

Os adolescentes tiveram a oportunidade de participar durante a oficina Projeto de Vida, com pessoas que estão em processo de tratamento em uma comunidade terapêutica do município. No dia 02/08, quem conversou com os adolescentes foi o Sr. Heider Vieira dos Santos. No dia 10/08, foi a vez do Sr. Márcio Adriano Gonçalves. Já no dia 17/08, o Sr. André Luís Marcelino foi quem contou um pouco sobre sua trajetória de vida.

Todos os depoimentos abordaram questões relacionadas às escolhas não assertivas na fase da adolescência que os levaram a experimentar substâncias psicoativas. Os adolescentes sanaram suas dúvidas em relação ao vício de drogas e compreenderam como a dependência química pode afetar a vida de um indivíduo em aspectos da saúde, sociais, familiares, econômicos, relacionais e intelectuais.

Ao longo do mês, os adolescentes fizeram atividades da Secretaria Nacional de Políticas Sobre Drogas – SENAD. Eles ainda analisaram charges sobre a temática e estudos de casos relacionados ao uso e abuso de drogas em várias fases da vida.

No dia 31 de agosto, o Renovando Horizontes foi visitar a Comunidade Terapêutica Amor ao Próximo: viver sem drogas, que funciona há 2 anos em Caeté, fundada e coordenada por Sander Lúcio Arruda que foi usuário de drogas durante 21 anos de sua vida e hoje se dedica a ajudar usuários e seus familiares que desejam tratamento.

Durante a visita, os adolescentes puderam conhecer todos os espaços da instituição e conversar com ex-adictos. No término do mês, foi a vez deles apresentarem o que eles compreenderam do tema e, com isso, fazerem boas escolhas.

#prefeituradecaete #trabalhoeresponsabilidade #caete #caetemg #scfv #renovandohorizontes #assistenciasocial #vulnerabilidadesocial #jovens",,166.0
Caeté,MG,Comentario,2022-09-02 14:17:34,psicologa_ana_maria_moreira,,👏👏👏👏👏parabéns trabalho essencial com os jovens!!!!,
Caeté,MG,Comentario,2022-09-03 10:44:54,figueredo6345,,🙌,
Caeté,MG,Post,2022-09-01 20:08:26,prefeituradecaete,"Na tarde de hoje, 01, os adolescentes da Escola Caminho Feliz (APAE) curtiram uma tarde divertida no Poliesportivo, brincando na área de lazer inclusivo, criada com brinquedos adaptados para pessoas com deficiência interagirem e se sentirem parte de um espaço que é público e, portanto, universal. 

Vejam só como são cheias de vida as fotos, pois está escancarada em cada sorriso a felicidade de todos eles por estarem ali, se divertindo como qualquer outro ser humano merece!

Este é um grande avanço da nossa gestão, no sentido da inclusão e direito à cidadania de todos e temos mais projetos como este para serem executados!

#prefeituradecaete #trabalhoeresponsabilidade #inclusão #pcd #pessoacondeficiencia #apae #caete #caetemg #cidadania",,350.0
Caeté,MG,Comentario,2022-09-02 21:41:51,lariissaruas,,👏👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-01 20:23:52,to_rugo,,Lindoooo,
Caeté,MG,Comentario,2022-09-01 22:49:19,1simonesouza,,"Parabéns, eles merecem 👏👏👏",
Caeté,MG,Comentario,2022-09-01 20:22:28,markorelio,,Que imagem fantástica! Que dia! 😍😍😍,
Caeté,MG,Comentario,2022-09-01 20:16:46,ju_rochaa,,"Maravilha ! Que as pessoas cuidem , né",
Caeté,MG,Comentario,2022-09-01 20:41:14,kellen_pry,,❤️❤️😍😍,
Caeté,MG,Comentario,2022-09-01 22:02:45,vandadefatimavanda,,👏👏👏👏👏❤️❤️,
Caeté,MG,Comentario,2022-09-02 15:05:16,ionemabo,,❤️,
Caeté,MG,Comentario,2022-09-01 22:58:37,octavio55_,,👏👏👏👏,
Caeté,MG,Comentario,2022-09-01 20:33:49,crislima_contadora,,"Onde curte mil vezes????
Parabéns pela iniciativa  prefeitura!
Todas as crianças  merecem  brincar com qualidade e seguranca!",
Caeté,MG,Comentario,2022-09-01 21:22:49,myrnarochelle,,"Ah, que alegria! São deles e para eles!❤️",
Caeté,MG,Comentario,2022-09-01 20:23:08,erickfernandes625,,👏👏👏👏👏,
Caeté,MG,Comentario,2022-09-02 09:24:56,fabiana.pereira.75,,👏🏾👏🏾👏🏾👏🏾👏🏾,
Caeté,MG,Comentario,2022-09-04 11:30:38,vaniassa7,,❤️,
Caeté,MG,Comentario,2022-09-01 21:02:06,alexsandraperuch,,Inclusão social pauta sempre presente na Gestão @lucascoelhoferreiraa  @alberttopires  @ursula.angelo ! 💚,
Caeté,MG,Comentario,2022-09-01 21:39:47,joao851bass,,Sem palavras !!!!! Parabéns prefeito @lucascoelhoferreiraa  e a secretária de assistência social @ursula.angelo sempre colocando as pessoas em primeiro lugar!!! Todas as pessoas em primeiro lugar 👏👏👏👏 um governo para Todos !!!!,
Caeté,MG,Post,2022-08-29 17:12:26,prefeituradecaete,"A 1ª Festa do Queijo chegou ao fim e nós, da Prefeitura Municipal de Caeté, só temos a agradecer!

Aos expositores que, com coragem, abraçaram nossa iniciativa e conseguiram colher bons frutos, à população que deu um exemplo de civilidade e soube aproveitar cada segundo da festa, aos organizadores e aos artistas!

Foi um momento inesquecível na história da cultura e do lazer em nossa cidade e já estamos aguardando ansiosamente a chegada de mais um evento no ano que vem!

Temos certeza que voltaremos ainda mais fortes, consolidados com a nossa identidade gastronômica, com mais expositores e atrações!

#prefeituradecaete #trabalhoeresponsabilidade #caete #caetemg #visitecaete #visitemg #minas #minasgerais #turismomg #vidamineiraoficial @vidamineiraoficial @turismodeminas @minasgerais #visiteminas @visitecaete @nandoreis",,509.0
Caeté,MG,Comentario,2022-08-29 17:34:25,flavianeirce,,"Parabéns a todos os envolvidos, o evento foi sensacional e o show do @nandoreis foi extraordinário.👏👏",
Caeté,MG,Comentario,2022-08-29 17:47:49,lualcantarasousa,,Perfeito! 👏👏👏,
Caeté,MG,Comentario,2022-08-29 17:45:15,jacqueline_gurgel_,,Parabéns a Prefeitura de Caeté 👏,
Caeté,MG,Comentario,2022-08-29 17:15:02,julianasoares569,,"Foi perfeito, Parabéns aos organizadores 😍❤️👏",
Caeté,MG,Comentario,2022-08-29 17:41:25,sjconstrucoes,,Que incrível!!!! Parabéns pelo evento 👏👏👏👏,
Caeté,MG,Comentario,2022-08-29 17:17:45,juliocesarbatista70,,Festa sensacional! Venha logo 2023,
Caeté,MG,Comentario,2022-08-29 17:27:23,dricapiria,,Foi lindo...foi mágico! Inesquecível!! Parabéns aos organizadores!! Vcs brilharam!❤️❤️❤️👏👏👏👏,
Caeté,MG,Comentario,2022-08-29 17:28:39,alexsandraperuch,,"Ainda não superei esse show! 🤩🎶🎶🌟 Parabéns à Prefeitura de Caeté,  Secretaria e Casa de Cultura pela magnitude do evento! 👏🏼👏🏼",
Caeté,MG,Comentario,2022-08-29 17:33:09,aagnessilva,,"Foi muito, muito Bom! Parabéns a todos os envolvidos nesta festa maravilhosa!! 👏👏👏",
Caeté,MG,Comentario,2022-08-29 17:23:41,darlancorradipa,,Foi épico! Um evento q ficará marcado pra sempre na memória do Caeteense.,
Caeté,MG,Comentario,2022-08-29 19:04:57,carlamontalvao,,Festa maravilhosa! 😍🙌,
Caeté,MG,Comentario,2022-08-29 17:28:50,sara.pessoa.102,,Caeté está de parabéns! Que orgulho e alegria de poder prestigiar eventos como esses dos últimos tempos e levar amigos para conhecerem a cidade! Parabéns aos administradores pelo carinho que estão tendo com a nossa cidade!😍👏,
Caeté,MG,Comentario,2022-08-29 23:53:33,ericasena4,,Sucesso total!!!!👏👏👏👏👏👏👏👏👏👏👏😍😍😍😍😍,
Caeté,MG,Comentario,2022-08-29 21:27:50,brendazm,,Muito bom! ✨👏👏👏,
Caeté,MG,Comentario,2022-08-30 00:10:13,carol.crav,,Amei ❤️,
Caeté,MG,Comentario,2022-08-30 13:33:35,lauraportelote,,Foi maravilhoso!!!!!!,
Caeté,MG,Comentario,2022-08-29 20:52:18,katiasilaine,,Foi D++++,
Caeté,MG,Comentario,2022-08-29 22:39:41,psique.dainfancia,,Sensacional!!,
Caeté,MG,Comentario,2022-08-29 20:25:20,eliasvitor.jesus,,👏🏾👏🏾👏🏾,
Caeté,MG,Comentario,2022-08-29 21:16:55,iconpabloo,,Muito bom 😊🌟❤,
