Municipio,UF,Post/Coment,Data,Usuario,Comentarios,ComentarioTraduzido,Subjetividade,Polaridade,Analise
Areal,RJ,Comentario,2022-08-14 22:24:35,jm10bento,Fico muito orgulhoso de cada passo rumo ao futuro que Areal está dando e a cultura faz parte disso novamente parabenizo o prefeito Gutinho por mais esta lindo projeto,I am very proud of each step towards the future that Areal is giving and the culture is part of it again congratulates Mayor Gutinho for this beautiful project,0.708,0.617,Positivo
Areal,RJ,Comentario,2022-08-13 22:55:48,cris_rsiqueira,Muito bom os esclarecimentos.,Very good clarifications.,0.78,0.91,Positivo
Areal,RJ,Comentario,2022-08-11 13:33:17,bruna_thome_,Deus dê o descanso eterno e consolo aos corações que sofrem com está grande perda,God give eternal rest and comfort to the hearts they suffer from this great loss,0.75,0.8,Positivo
Areal,RJ,Comentario,2022-08-11 19:22:01,angelavieiracampos,O sonho de tio Betinho Abdu Ver nossa cidade crescer!! Descanse em paz tio Betinho Abdu,Uncle Betinho Abdu's dream to see our city grow !! Rest in peace uncle Betinho Abdu,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 15:44:42,claudinhaareal,Meus sentimentos a todos familiares e amigos,My feelings to all family and friends,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 17:10:10,mariadagloriastarling,Nossos sentimentos,Our feelings,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 15:32:13,selmaduartem,Meus sentimentos a todos os familiares e amigos,My feelings to all family and friends,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 14:56:32,maria_candida_santos,Meus sentimentos,My feelings,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 13:32:09,silvanafofao,"Meus sentimentos a familia ,amigos .E a cidade perder um baloarte politica.","My feelings to family, friends .and the city loses a political balloort.",0.1,-0.15,Negativo
Areal,RJ,Comentario,2022-08-11 13:21:28,ateliefashion.bruna,Tive o prazer de conhecê-lo! Que Deus conforte o coração de todos os entes queridos!,I was pleased to meet you! May God comfort the hearts of all loved ones!,0.9,0.75,Positivo
Areal,RJ,Comentario,2022-08-11 15:23:36,eloisanreis,Meus sentimentos à família e amigos,My feelings to family and friends,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 20:11:44,nilsonborsato57,Meus sentimentos a família .,My feelings to the family.,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-12 12:29:09,joselaine.rlo,Meus sentimentos a todos os familiares!!,My feelings to all family members !!,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-11 23:16:47,lichtdesouza,Meus sentimentos,My feelings,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-12 00:51:23,pedrostenzel,Homem Gigante! O Céu tá em festa e pra nós ficará a saudade e as ótimas lembranças! Meus sentimentos para toda a família!,Giant man! The sky is partying and for us the longing and the great memories! My feelings for the whole family!,0.717,0.417,Positivo
Areal,RJ,Comentario,2022-08-13 11:10:43,hrusacoutinhodasilva,Meus sentimentos a família e aos amigos.,My feelings to family and friends.,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-08-12 22:53:16,silv.ana6878,Quais são as vagas disponíveis?,What are the vacancies available?,0.4,0.4,Positivo
Areal,RJ,Comentario,2022-08-09 21:25:54,senrafelipe,Top,Top,0.5,0.5,Positivo
Areal,RJ,Comentario,2022-08-09 16:05:36,romulocalory,"Só colocar coisas boas em areal, mirante, transporte, alguma fazenda para fazer passeios aquecer o comércio e revitalizar o centro, pequenas cidades são mais legais então tome como exemplo, penedo, algumas cidades de minas gerais.","Just put good things in sand, lookout, transportation, some farm to make tours warm the trade and revitalize the center, small cities are cooler so take as an example, Penedo, some cities of Minas Gerais.",0.425,0.237,Positivo
Areal,RJ,Comentario,2022-08-10 01:14:28,donnacris_arealrj,Voa Areal!!!,FLY Areal !!!,0.9,1.0,Positivo
Areal,RJ,Comentario,2022-08-01 01:08:27,isadora_dias_,Foi demais!,It was awesome!,1.0,1.0,Positivo
Areal,RJ,Comentario,2022-08-02 12:37:27,kkfloresta,Que lindooo,How beautiful,1.0,0.85,Positivo
Areal,RJ,Comentario,2022-07-24 16:58:48,vanderleacoiffeur,"Lamentável a atrocidade feita a essa criança, que coisa trista qta aberração!! Só DEUS por nós e pelos nossos filhos","Regrettable the atrocity made to this child, what a tristy thing qta aberration !! Only God for us and our children",1.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-24 17:06:22,josisoaresmachadobragaplus,Meus sinceros sentimentos a família!!! Que esse mereça o pior desse mundo.,My sincere feelings to family !!! May this deserve the worst in this world.,0.75,-0.012,Negativo
Areal,RJ,Comentario,2022-07-24 17:19:51,bortoolli,Que tristeza! Meus sentimentos a todos da família,What a sadness! My feelings to everyone in the family,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-24 20:51:48,cris_rsiqueira,Meus sentimentos a família e muita luz na passagem da Bianca!,My feelings the family and a lot of light in the passage of Bianca!,0.7,0.5,Positivo
Areal,RJ,Comentario,2022-07-24 22:53:35,melissalamego,Meus mais sinceros sentimentos à família nessa dor irreparável desse crime hediondo. Que a justiça seja feita.,My most sincere feelings to the family in this irreparable pain of this heinous crime. May justice be done.,0.5,0.5,Positivo
Areal,RJ,Comentario,2022-07-25 00:43:37,selmaduartem,Meus sentimentos a todos os familiares e amigos,My feelings to all family and friends,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-22 22:44:07,romulocalory,E o trasporte continua uma vergonha,And the Transport is still a shame,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-15 21:34:56,the.quick.code,Visit my account,Visit My Account,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-15 21:55:23,luisfilipesalgado,"Que beleza!!!! Que evolução... E pensar que até outro dia tinha que ir na prefeitura pra pagar conta.. . Parabéns, facilitando e muito a vida do munícipe.","What a beauty !!!! What evolution ... and think that until another day I had to go to City Hall to pay account ... Congratulations, making life easier for the citizen.",0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-15 22:30:58,felipinhobarrosoficial,Parabéns Prefeito!!!,Congratulations Mayor !!!,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-15 22:43:42,sayonarabio,Amém,Amen,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-15 22:52:29,zeca.braga,"legal, criar mecanismos de cobrança o Prefeito sabe; arrecadar é com ele mesmo. Mas recuperar a Estrada do Cambote que é bom, nem pensar! Uma lástima!","cool, create collection mechanisms the mayor knows; Collection is with himself. But recover the stitch road that is good, not even thinking! A pity!",0.483,0.367,Positivo
Areal,RJ,Comentario,2022-07-16 00:59:20,roberta.neves20,Ótimo!,Excellent!,1.0,1.0,Positivo
Areal,RJ,Comentario,2022-07-14 16:51:10,gabrielli_isabel,ficou lindo demais,It was too beautiful,1.0,0.85,Positivo
Areal,RJ,Comentario,2022-07-12 18:28:57,vicksall,Gostaria de saber os horarios dos cursos,I would like to know the timing of the courses,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-12 20:07:12,adrisaryro,Onde vai ser o corso,Where will it be the Corso,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-12 22:23:46,beatrizjcmacedo,"Esse curso não aparece no site , como faço a inscrição??","This course does not appear on the site, how do I register ??",0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-11 15:43:55,raedergilsandro,Muito bom,Very good,0.78,0.91,Positivo
Areal,RJ,Comentario,2022-07-11 16:22:25,paulorobertoribeiro1991,"Muito bom... Porém também tem que ver o horário de 6:40 que sai de pedro do rio e chega atrasado cerca de 20 minutos todos os dias. É muito bom colocar os novos horários, contudo tem que ter um pouco de atenção com os que já estão aí.","Very good ... But you also have to see the 6:40 time that leaves Pedro do Rio and arrives late about 20 minutes every day. It's great to put the new schedules, but you have to have a little attention to those already there.",0.617,0.272,Positivo
Areal,RJ,Comentario,2022-07-11 18:04:52,romulocalory,A progresso está uma merda não chega em três Rios entre 7:00 da manhã e pra chegar a população tem que pegar o 5:10. Os ônibus só andam atrasados e a empresa não dá nenhum feedback,"Progress is shit, it doesn't reach three rivers between 7:00 in the morning and to get to the population you have to get 5:10. Buses are only late and the company does not give any feedback",0.8,-0.167,Negativo
Areal,RJ,Comentario,2022-07-11 22:29:03,feareal.makeup,"Realmente até os horários do Petrópolis vivem atrasados, e nem é por transito pq tem horário que sai da garagem. A progresso manda e desmanda, coloca horários depois tira e o povo fica na mão! Uma prova disso foi retirar o único horário no Domingo pra Petrópolis, colocam e tiram do nada, infelizmente Areal nåo evolui em quesito locomoção, pq nem o Cedro virando em PDR temos mais horários e o executivo tirou a frota quase toda de Areal, estamos regredindo .","Really even the times of Petrópolis live late, and it is not even by traffic because there is time that leaves the garage. Progress sends and dismantles, puts schedules then takes away and the people stays in hand! A proof of this was to remove the only time on Sunday to Petrópolis, put and take it out, unfortunately Areal does not evolve in a mobility, because even the cedar turning into PDR we have more schedules and the executive took the fleet almost all of the sand, we are regressing .",0.633,-0.006,Negativo
Areal,RJ,Comentario,2022-07-12 09:29:00,alexjf96,Parabéns prefeito pela iniciativa. Em relação a essa empresa que presta o serviço tem muito que melhorar.,Congratulations Mayor for the initiative. Regarding this company that provides the service has a lot to improve.,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-05 22:29:32,georgesilvajj2,"Parabéns , secretaria e toda equipe!","Congratulations, secretariat and all team!",0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-06 01:02:07,fernandodoriobrandao,"Parabéns, que continue melhorando sempre. Sucesso!","Congratulations, keep improving always. Success!",0.0,0.375,Positivo
Areal,RJ,Comentario,2022-07-06 03:04:06,romulocalory,Caramba e no que vai ser revestido essa verba?,Heck and what will this money be coated in?,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-06 06:44:15,leonardobarros806,Orgulho define....parabéns,Pride defines .... Congratulations,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-06 16:45:06,donnacris_arealrj,Alice vc é TOP.hagge,Alice you are top.haggge,0.0,0.0,Neutro
Areal,RJ,Comentario,2022-07-06 20:18:43,silvanaotero01,"Que maravilha, orgulho da minha Areal, da Alice e do Gutinho. Só lamento por quem acha que a área ambiental é ""modismo"". Tá aí a prova, em forma de valores.","How wonderful, proud of my sand, Alice and Gutinho. Just regret by those who think the environmental area is ""fad"". There is the proof, in the form of values.",1.0,0.9,Positivo
Areal,RJ,Comentario,2022-07-02 01:05:06,elianeferreira.guimaraes,Muito bom investir no cidadão do futuro. Educação de qualidade para a rede pública. Areal está de parabéns. Eu acredito na educação como fonte transformadora da sociedade.,Very good to invest in the citizen of the future. Quality education for the public network. Areal is to be congratulated. I believe in education as a transformative source of society.,0.324,0.303,Positivo
Areal,RJ,Comentario,2022-07-02 14:08:17,marques.flav,"Parabéns a todos os envolvidos! Nossas crianças merecem, Areal merece!!gratidão!","Congratulations to all involved! Our children deserve, Areal deserves !! Gratitude!",0.0,0.0,Neutro
Bastos,SP,Comentario,2022-09-16 20:56:47,josecarlosfreitas2022,Parabéns Comida Boa Para As Nossas Crianças O Futuro Da Nossa Nação,Congratulations good food for our children the future of our nation,0.363,0.35,Positivo
Bastos,SP,Comentario,2022-09-17 00:51:56,viniciusmirandajorge,Não meu tempo não tinha posso prova ?,Not my time I couldn't prove?,0.0,0.0,Neutro
Bastos,SP,Comentario,2022-09-14 19:42:50,josecarlosfreitas2022,Parabéns Aos Polícias Segurança Em Primeiro Lugar,Congratulations to the Security Police first,0.333,0.25,Positivo
Bastos,SP,Comentario,2022-09-13 11:08:18,joao_enf,e ae meu pato,and ae my duck,0.0,0.0,Neutro
Bastos,SP,Comentario,2022-09-09 18:02:18,meirehelenpferraressocruz,Não abre,Do not open,0.5,0.0,Neutro
Bastos,SP,Comentario,2022-09-09 22:24:07,leh_jarilho,Posta o link novamente. Pk não entra .,Post the link again. Pk does not enter.,0.0,0.0,Neutro
Bastos,SP,Comentario,2022-09-08 14:31:29,obrasgeo,"Mostre as obras do seu município no aplicativo obrasgeo. Baixe agora, é gratuito!","Show the works of your municipality in the worksGeo application. Download now, it's free!",0.8,0.5,Positivo
Bastos,SP,Comentario,2022-09-06 17:33:19,ildascalise,"Afff tá de mais essa cidade, sem segurança alguma","Afff is this city, without any security",0.0,0.0,Neutro
Bastos,SP,Comentario,2022-09-08 15:30:00,owishu,Que pena não abrirem pros ceramistas e interessados da região,What a pity not to open to the region's ceramists and interested,0.4,0.05,Positivo
Bastos,SP,Comentario,2022-09-02 21:49:26,culturabastos,Horário da tarde já foi preenchido.,Afternoon time has already been filled.,0.9,0.4,Positivo
Bastos,SP,Comentario,2022-09-01 20:17:28,leyva_franca,Não abre,Do not open,0.5,0.0,Neutro
Bastos,SP,Comentario,2022-09-01 21:46:49,leyva_franca,Obg,Thanks,0.2,0.2,Positivo
Bastos,SP,Comentario,2022-09-01 22:12:02,sattofabyana,Quando sai a inscrição?,When does the registration come out?,0.0,0.0,Neutro
Bastos,SP,Comentario,2022-09-01 23:46:42,meirehelenpferraressocruz,Não abre,Do not open,0.5,0.0,Neutro
Bastos,SP,Comentario,2022-09-02 12:57:07,celinamartins_studiodabeleza,Eu tô aqui ainda esperando um estorno do último concurso divulgado que foi cancelado....,I'm here still waiting for a reversal of the last disclosed contest that was canceled ....,0.067,0.0,Neutro
Bastos,SP,Comentario,2022-08-29 23:53:42,ivancruzbrincadeirasdecrianca,Ficamos felizes com o convite! Parabéns a toda equipe vvvvocêsvoces foram ótimos! Uma honra ter participado dela semana do brincar! Parabéns pelo lá exposição fficou linda! Contem sempre conosco! Até logo.,We were happy with the invitation! Congratulations to the entire VVVVocse teams you were great! An honor to have participated in her play week! Congratulations on the exhibition there was beautiful! Always count on us! See you later.,0.675,0.6,Positivo
Bastos,SP,Comentario,2022-08-23 20:02:31,meirehelenpferraresso,Tem que andar pelos bairros principal anoite,You have to walk the main neighborhoods,0.333,0.167,Positivo
Bastos,SP,Comentario,2022-08-23 14:19:48,dorismuniz8,"Fiz o curso online, fiquei de receber o bolsa empreendedor já faz 6 meses e nada","I took the course online, I was receiving the Entrepreneur Bag for 6 months and nothing",0.0,0.0,Neutro
Bastos,SP,Comentario,2022-08-23 14:20:06,dorismuniz8,É pura enrolação,It's pure winding,0.5,0.214,Positivo
Bastos,SP,Comentario,2022-08-23 14:20:59,dorismuniz8,"Já liguei p sebrae, e disseram que tenho que aguardar","I already called P Sebrae, and they said I have to wait",0.0,0.0,Neutro
Bastos,SP,Comentario,2022-08-23 14:21:12,dorismuniz8,Até quando klk,Until when klk,0.0,0.0,Neutro
Bastos,SP,Comentario,2022-08-19 19:56:48,betoofrancajr,Sou testemunha dessas ações maravilhosas que é suporte para que essas crianças se desenvolvam da melhor maneira possível Parabéns a todos envolvidos,I am a witness to these wonderful actions that are supported for these children to develop in the best way possible congratulations to all involved,0.767,0.667,Positivo
Bastos,SP,Comentario,2022-08-19 20:47:23,amanda.borghi,Aí q vídeo lindo!!!! Realmente eles vem na porta kkkkk esqueci de avisar esses dias o motivo da falta do meu e não demorou muito o Leandro apareceu,Then what a beautiful video !!!! Really they come to the kkkkk door forgot to warn these days the reason for the lack of mine and it didn't take long Leandro appeared,0.533,0.383,Positivo
Bastos,SP,Comentario,2022-08-18 12:21:38,gabyamacuti,muito obrigada por nos presentear com a participação de parte de suas magníficas obras. Trabalho lindo e encantador. Amo vocês.,Thank you so much for giving us the participation of part of your magnificent works. Beautiful and charming work. Love you.,0.76,0.65,Positivo
Bastos,SP,Comentario,2022-08-12 19:42:00,luciacgeres,"Quanta gratidão eu tenho ao nosso prefeito por tanto carinho e cuidado com nossa cidade, em especial à essa Via, que leva o nome do meu falecido pai.","How much gratitude do I have to our mayor for so much affection and be careful with our city, especially in this way, which bears the name of my late father.",0.6,0.0,Positivo
Bastos,SP,Comentario,2022-08-09 23:01:08,paulafreitaslimas,A partir de quantos anos?,How old?,0.2,0.1,Positivo
Bastos,SP,Comentario,2022-08-10 09:00:40,espetariadobassotto,Muito bom!!!!,Very good!!!!,0.78,1.0,Positivo
