Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Polaridade,Emoji,Analise
Caeté,MG,Comentario,2022-08-28 23:34:02,leilanenutri,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-28 21:50:56,marilacluizadesouza,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-29 12:35:27,smariney,"['u2764', 'U0001f44f']",0.4,❤👏,Positivo
Caeté,MG,Comentario,2022-08-28 23:23:35,dricmrodrigues,"['u2764', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,❤👏,Positivo
Caeté,MG,Comentario,2022-08-29 00:58:29,edberf,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-29 00:29:51,andreiafabianaandrade,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-08-28 02:25:36,vandadefatimavanda,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-28 01:12:25,grupo_boneco_de_pano,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-28 01:39:35,valdeniaconsolacao,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-28 03:44:06,biancalima891,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-28 19:47:24,rosilenerodrigues441,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-28 01:10:52,silvaniadores,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-28 01:19:34,seu_jota,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.9999999999999998,👏,Positivo
Caeté,MG,Comentario,2022-08-28 02:41:47,tiabetereis,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-27 00:28:50,venadesvanderlucia,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-27 18:03:16,caroll_mmello,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-26 17:41:20,jeosants,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Caeté,MG,Comentario,2022-08-26 15:51:37,roseteixeira2,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-26 17:48:32,luciabeatrizmarquesdias,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-26 16:46:30,janalms,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-08-26 23:56:24,natadoouro,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-26 20:34:26,grupo_boneco_de_pano,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764', 'u2764', 'u2764']",1.7999999999999998,👏❤,Positivo
Caeté,MG,Comentario,2022-08-26 16:53:17,claudiamsantos43,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-27 20:44:56,camila.rodriguesoficial,"['u2764', 'U0001f44f', 'U0001f44f']",0.6000000000000001,❤👏,Positivo
Caeté,MG,Comentario,2022-08-25 00:33:12,ericasena4,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.9999999999999998,👏,Positivo
Caeté,MG,Comentario,2022-08-25 00:41:13,bruno_rodrigues500,"['U0001f44f', 'U0001f44f', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",1.2,👏🙌,Positivo
Caeté,MG,Comentario,2022-08-25 00:49:28,lualcantarasousa,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-25 09:00:05,vandadefatimavanda,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-25 00:31:01,visitecaete,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Caeté,MG,Comentario,2022-08-25 01:11:59,kregina_,"['U0001f44f', 'U0001f3fd', 'U0001f44f', 'U0001f3fd', 'U0001f60d']",0.6000000000000001,👏😍,Positivo
Caeté,MG,Comentario,2022-08-25 00:24:38,flaviaa_zacarias,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-25 09:13:57,beatrizcarvalhobd,"['U0001f525', 'u2764']",0.1,🔥❤,Positivo
Caeté,MG,Comentario,2022-08-24 11:49:02,vandadefatimavanda,"['u2764', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,❤👏,Positivo
Caeté,MG,Comentario,2022-08-24 11:24:14,lualcantarasousa,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-24 12:36:31,luciabeatrizmarquesdias,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-24 15:33:50,ionemabo,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-24 11:41:40,_alineseveriano,"['U0001f91f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.2,👏,Positivo
Caeté,MG,Comentario,2022-08-24 21:19:03,priscilamarques1911,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-25 17:10:41,geaneinovar,['U0001f4a5'],-0.1,💥,Negativo
Caeté,MG,Comentario,2022-08-24 22:41:27,natadoouro,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-25 15:37:24,cristiano_godalo,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-23 19:21:09,lualcantarasousa,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-23 19:56:33,luiz.pessoa.96742,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-26 13:51:33,cantinadasobriedade,['U0001f60b'],0.2,😋,Positivo
Caeté,MG,Comentario,2022-08-23 23:10:05,m1llene,"['U0001f44f', 'U0001f44f', 'u2764']",0.6000000000000001,👏❤,Positivo
Caeté,MG,Comentario,2022-08-23 19:10:13,karinbarbaro_,"['U0001f62e', 'U0001f62e', 'U0001f62e', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f64c', 'U0001f64c', 'u2764', 'u2764']",2.1999999999999997,😮😍🙌❤,Positivo
Caeté,MG,Comentario,2022-08-23 19:32:50,natadoouro,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-23 19:55:24,grupo_boneco_de_pano,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764', 'u2764', 'u2764']",1.2,👏❤,Positivo
Caeté,MG,Comentario,2022-08-24 02:37:35,higorchoque,"['U0001f525', 'U0001f525', 'U0001f525', 'U0001f525', 'U0001f525']",-0.5,🔥,Negativo
Caeté,MG,Comentario,2022-08-23 23:00:36,vandadefatimavanda,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-23 19:18:46,francislaine_maia,"['U0001f60d', 'U0001f60d']",0.4,😍,Positivo
Caeté,MG,Comentario,2022-08-23 19:27:06,sara.pessoa.102,"['U0001f60d', 'U0001f44f']",0.4,😍👏,Positivo
Caeté,MG,Comentario,2022-08-23 19:57:29,fariagurgel,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-26 13:53:03,cantinadasobriedade,['U0001f60b'],0.2,😋,Positivo
Caeté,MG,Comentario,2022-08-25 21:00:53,gabrielafr2015,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Caeté,MG,Comentario,2022-08-26 11:09:36,cunhaleonardodelfino,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-23 21:18:25,lucialfcl,['U0001f339'],0.2,🌹,Positivo
Caeté,MG,Comentario,2022-08-23 19:12:23,diegofran_co,"['U0001f91f', 'U0001f3b6', 'U0001f525']",0.1,🎶🔥,Positivo
Caeté,MG,Comentario,2022-08-22 19:44:11,patriciaxaviernutri,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 22:18:05,katiasantosdoceria,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Caeté,MG,Comentario,2022-08-22 19:58:31,alexsandraperuch,"['U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-22 21:43:54,psicologa_ana_maria_moreira,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Caeté,MG,Comentario,2022-08-23 01:15:22,juninhat,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d']",0.8,👏😍,Positivo
Caeté,MG,Comentario,2022-08-22 20:37:59,athalia_ds,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-22 20:21:02,grasilva023,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Caeté,MG,Comentario,2022-08-22 22:06:36,priscilamarques1911,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-22 19:57:24,ccrisllopess,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Caeté,MG,Comentario,2022-08-22 20:24:29,poli.sanches,"['U0001f51d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,🔝😍,Positivo
Caeté,MG,Comentario,2022-08-22 23:24:08,fatimaferreiradossant,"['u2764', 'U0001f525']",0.1,❤🔥,Positivo
Caeté,MG,Comentario,2022-08-22 20:08:04,_alineseveriano,['U0001f51d'],0.2,🔝,Positivo
Caeté,MG,Comentario,2022-08-22 20:46:22,taniacarvalho.13,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-22 20:36:04,caroll_mmello,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 20:09:00,priscilabarros3,"['U0001f60d', 'U0001f60d']",0.4,😍,Positivo
Caeté,MG,Comentario,2022-08-22 20:01:18,luizcassiio,['U0001f525'],-0.1,🔥,Negativo
Caeté,MG,Comentario,2022-08-22 19:32:58,britojojo_,"['U0001f60d', 'U0001f60d']",0.4,😍,Positivo
Caeté,MG,Comentario,2022-08-23 02:19:17,marcinhaferreiralima,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 20:38:05,palomacleidmar,"['u2764', 'u2764', 'u2764', 'u2764', 'U0001f60d']",1.0,❤😍,Positivo
Caeté,MG,Comentario,2022-08-22 19:30:18,leopam,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 19:36:12,maurapersantos,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-22 21:03:02,elainemirandapsicologa,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-22 19:38:04,flavianeirce,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 22:40:41,vandadefatimavanda,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 19:31:02,sara.pessoa.102,"['U0001f60d', 'U0001f60d', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,😍👏,Positivo
Caeté,MG,Comentario,2022-08-22 22:17:14,kregina_,"['U0001f44f', 'U0001f3fd', 'U0001f60d']",0.4,👏😍,Positivo
Caeté,MG,Comentario,2022-08-22 20:21:23,analu_duarte15,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Caeté,MG,Comentario,2022-08-22 19:31:21,adriana_cristina_augusto,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-22 21:54:26,nascimento_jordana,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 20:02:28,rapha_olisilva,"['U0001f60d', 'U0001f60d', 'U0001f44f', 'U0001f44f']",0.8,😍👏,Positivo
Caeté,MG,Comentario,2022-08-22 19:44:44,bellascruz,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.2,😍,Positivo
Caeté,MG,Comentario,2022-08-22 20:16:55,elzanon1997,"['U0001f970', 'u2764', 'u2764', 'u2764', 'U0001f970']",0.6000000000000001,❤,Positivo
Caeté,MG,Comentario,2022-08-22 19:44:56,_lineferreira_,"['U0001f60d', 'U0001f3b6', 'u2764']",0.6000000000000001,😍🎶❤,Positivo
Caeté,MG,Comentario,2022-08-22 19:53:18,camila.oliveira_cs,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-22 19:34:23,juduartef_,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",2.1999999999999997,😍,Positivo
Caeté,MG,Comentario,2022-08-22 19:32:49,iziscmello,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-22 20:23:17,brendazm,"['U0001f60d', 'U0001f60d']",0.4,😍,Positivo
Caeté,MG,Comentario,2022-08-22 21:36:31,beatrizcarvalhobd,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Caeté,MG,Comentario,2022-08-23 23:03:44,nica_glaucia,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-08-22 20:49:40,autora_desconhecida_kcf,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Caeté,MG,Comentario,2022-08-22 19:30:14,mario.soares.77,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f525', 'U0001f525', 'U0001f525']",1.8999999999999995,👏🔥,Positivo
Caeté,MG,Comentario,2022-08-22 19:40:33,joao851bass,"['u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764']",2.8000000000000003,❤,Positivo
Caeté,MG,Comentario,2022-08-22 20:55:00,ranalynascimento,"['U0001f60d', 'U0001f60d']",0.4,😍,Positivo
Caeté,MG,Comentario,2022-08-22 19:38:31,julianee_soesan,"['U0001f3b6', 'U0001f3b6', 'u2764', 'U0001f49a']",0.8,🎶❤💚,Positivo
Caeté,MG,Comentario,2022-08-22 20:54:46,flaviofreitas464,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-22 22:23:26,ana____dias,"['u2764', 'u2764', 'u2764']",0.6000000000000001,❤,Positivo
Caeté,MG,Comentario,2022-08-23 10:24:15,marciannesathler,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-08-23 04:23:56,zezelins1,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d', 'U0001f60d']",1.4,👏😍,Positivo
Caeté,MG,Comentario,2022-08-23 21:48:07,sandrafreitasmelo,"['U0001f60d', 'U0001f51d', 'U0001f51d', 'U0001f51d', 'U0001f51d', 'U0001f51d']",1.2,😍🔝,Positivo
Caeté,MG,Comentario,2022-08-24 07:05:43,danifranco0902,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-23 19:54:50,lucialfcl,"['U0001f483', 'U0001f3fc']",0.2,💃,Positivo
Caeté,MG,Comentario,2022-08-22 20:00:30,vanessadepaulamorao,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-22 21:21:55,leonardoleon986,['U0001f622'],-0.1,😢,Negativo
Caeté,MG,Comentario,2022-08-22 17:55:55,_alineseveriano,"['U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-22 17:38:55,ionemabo,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-22 21:09:01,elainemirandapsicologa,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-22 17:18:12,sara.pessoa.102,"['U0001f60d', 'U0001f44f', 'U0001f9c0', 'U0001f379', 'U0001f3bc']",0.8,😍👏🍹🎼,Positivo
Caeté,MG,Comentario,2022-08-22 19:35:51,seu_jota,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-19 21:39:45,ionemabo,['U0001f44f'],0.2,👏,Positivo
Caeté,MG,Comentario,2022-08-20 05:26:02,ericasena4,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.5999999999999999,👏,Positivo
Caeté,MG,Comentario,2022-08-20 22:25:45,figueredo6345,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-18 14:57:20,rapha_olisilva,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-18 16:58:13,tiabetereis,"['u2764', 'u2764', 'u2764', 'u2764']",0.8,❤,Positivo
Caeté,MG,Comentario,2022-08-17 22:40:23,polianadb,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-18 00:04:44,regina.maraa,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-18 00:20:54,joao851bass,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Caeté,MG,Comentario,2022-08-18 13:52:58,bru22ofc,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-18 09:59:52,lu.fonseca43,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-18 01:27:01,rosilenerodrigues441,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f49a', 'U0001f49a', 'U0001f49a', 'U0001f49a']",1.5999999999999999,👏💚,Positivo
Caeté,MG,Comentario,2022-08-19 00:19:55,cunhaleonardodelfino,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-17 21:22:25,regina.maraa,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-19 10:24:41,patriciaxaviernutri,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-17 13:48:20,mariana_perdigao,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-17 15:43:29,simssantiago,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Caeté,MG,Comentario,2022-08-17 14:28:10,gizzamodaplussize,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-17 14:21:06,sara.pessoa.102,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d', 'U0001f60d']",1.0,👏😍,Positivo
Caeté,MG,Comentario,2022-08-17 22:45:35,cedrosbier,"['U0001f37b', 'U0001f9c0']",0.2,🍻,Positivo
Caeté,MG,Comentario,2022-08-17 21:22:49,guiadoserro,"['U0001f9c0', 'U0001f9c0', 'U0001f9c0', 'U0001f33f', 'U0001f33f', 'U0001f33f', 'U0001f941', 'U0001f941', 'U0001f941']",0.6000000000000001,🌿,Positivo
Caeté,MG,Comentario,2022-08-17 14:41:27,natadoouro,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d']",1.4,👏😍,Positivo
Caeté,MG,Comentario,2022-08-17 22:01:05,marcydelvino,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Caeté,MG,Comentario,2022-08-17 18:27:46,elainemirandapsicologa,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-17 14:40:32,marcinhaferreiralima,['U0001f44f'],0.2,👏,Positivo
Caeté,MG,Comentario,2022-08-19 01:52:34,monicasantoslingeries,['U0001f622'],-0.1,😢,Negativo
Caeté,MG,Comentario,2022-08-17 14:01:21,joao851bass,"['u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764']",1.2,❤,Positivo
Caeté,MG,Comentario,2022-08-19 11:16:42,nilmacoelho24,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-17 17:50:38,marcosalex_dias,['U0001f61c'],0.2,😜,Positivo
Caeté,MG,Comentario,2022-08-17 21:13:24,taniacarvalho.13,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-18 01:32:42,rosilenerodrigues441,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f49a', 'U0001f49a', 'U0001f49a', 'U0001f49a']",1.5999999999999999,👏💚,Positivo
Caeté,MG,Comentario,2022-08-15 13:31:13,alexsandraperuch,"['U0001f64f', 'U0001f3fc', 'U0001f64f', 'U0001f3fc']",0.4,🙏,Positivo
Caeté,MG,Comentario,2022-08-15 14:41:46,bellfonseca2807,"['u2764', 'U0001f33b']",0.4,❤🌻,Positivo
Caeté,MG,Comentario,2022-08-15 15:03:34,lucas.henrique.m,"['U0001f64f', 'U0001f3fb']",0.2,🙏,Positivo
Caeté,MG,Comentario,2022-08-15 15:39:18,jubamms,"['U0001f64f', 'U0001f3fe']",0.2,🙏,Positivo
Caeté,MG,Comentario,2022-08-15 18:52:36,joao851bass,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",0.8,🙌,Positivo
Caeté,MG,Comentario,2022-08-15 21:29:10,fern_andaalves87,['U0001f64c'],0.2,🙌,Positivo
Caeté,MG,Comentario,2022-08-16 11:46:20,romulopeixotojunior,"['u2764', 'u2764', 'u2764', 'u2764']",0.8,❤,Positivo
Caeté,MG,Comentario,2022-08-14 02:19:29,mestrejoaoandrade,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-15 00:46:29,robertasenna76,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-14 02:19:24,mestrejoaoandrade,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-14 14:47:09,zezelins1,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-14 12:38:49,to_rugo,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-08-14 12:25:31,re_flopes,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-08-14 14:06:31,polianadb,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-14 06:06:00,ericasena4,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.9999999999999998,👏,Positivo
Caeté,MG,Comentario,2022-08-14 03:09:24,adaoreuter,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-08-14 04:40:58,zanonandreia_,"['U0001f44f', 'U0001f44f', 'U0001f64c']",0.6000000000000001,👏🙌,Positivo
Caeté,MG,Comentario,2022-08-18 01:24:30,kregina_,"['U0001f60d', 'U0001f44f', 'U0001f3fe']",0.4,😍👏,Positivo
Caeté,MG,Comentario,2022-08-15 00:16:26,uaicommercecaete,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-08-14 03:25:31,vilelacirlene,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-08-14 14:48:29,zezelins1,"['u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764']",1.2,❤,Positivo
