Municipio,UF,Post/Coment,Data,Usuario,Legenda,Likes
Camaquã,RS,Post,2022-07-01 20:09:51,prefeituradecamaqua,"Secretaria de Saúde realiza mais uma etapa do Programa Saúde na Escola A Secretaria da Saúde, através dos Agentes de Controle às Endemias, realizou na última terça-feira (28) uma palestra e atividades educativas de combate ao mosquito Aedes aegypti para os alunos da Escola Municipal de Ensino Fundamental Ana Tomazia Ribeiro. A iniciativa faz parte do Programa Saúde na Escola (PSE). A articulação entre as escolas e atenção primária à saúde é a base do Programa Saúde na Escola. O PSE é uma estratégia de integração da saúde e educação para o desenvolvimento da cidadania e da qualificação das políticas públicas brasileiras. A intersetorialidade das redes públicas de saúde e de educação e das demais redes sociais para o desenvolvimento das ações do Programa Saúde na Escola implica mais do que ofertas de serviços num mesmo território, pois deve propiciar a sustentabilidade das ações a partir da conformação de redes de corresponsabilidade.",9.0
Camaquã,RS,Post,2022-07-01 19:43:01,prefeituradecamaqua,"Professores municipais participam de Diálogos Pedagógicos na área de ciências Na manhã desta sexta-feira (1°), os professores municipais da área de ciências dos anos finais do ensino fundamental participaram de uma formação no auditório Zilda Maria Azambuja. O encontro Diálogos Pedagógicos foi organizado pela Secretaria Municipal da Educação e Desporto de Camaquã, através da sua assessoria pedagógica. O objetivo do evento foi refletir sobre o ensino de ciências a partir do livro integrado do Aprende Brasil, bem como suas implicações pedagógicas na perspectiva da prática docente. Após a abertura do encontro realizada pela assessoria pedagógica da SMED, o professor Mateus Alves Paula, de Curitiba-PR, fez a condução do encontro orientando e mediando reflexões levantadas pelos profissionais presentes.",10.0
Camaquã,RS,Post,2022-07-01 19:32:02,prefeituradecamaqua,Tá rolando convocação do Processo Seletivo da Educação da Prefeitura de Camaquã! Confira o edital completo no site da Prefeitura ou pelo link Dúvidas sobre o processo seletivo podem ser tiradas através dos telefones: (51) 3671-8999 / (51) 3671-3496. Educacao ProcessoSeletivo Professores Funcionarios Camaquã,10.0
Camaquã,RS,Post,2022-07-01 19:00:19,prefeituradecamaqua,"Av. Nestor de Moura Jardim recebe manutenção na sinalização de trânsito Trabalhos de manutenção na sinalização de trânsito começaram a ser realizados na última quinta-feira na Avenida Nestor de Moura Jardim. A Divisão de Trânsito realizou a revitalização de faixas de pedestres e marcação dos quebra-molas na via que é um importante acesso para os moradores dos bairros Viégas, Jardim e Maria da Graça. Durante o trabalho de revitalização das equipes da Divisão de Trânsito, foi necessário fazer o bloqueio de metade da via. Os condutores de veículos e pedestres devem redobrar a atenção ao passar pelo local.",18.0
Camaquã,RS,Post,2022-06-30 17:28:53,prefeituradecamaqua,"Prefeitura realiza mutirão para recolhimento de entulhos e podas A Prefeitura de Camaquã está realizando um mutirão de recolhimento de entulhos e podas em diversos pontos da cidade nesta quinta-feira (5). A ação de limpeza reúne as equipes das secretarias da Infraestrutura e do Meio Ambiente em frentes divididas por bairros. Um dos pontos em que as equipes já realizaram a limpeza nesta manhã foi na Rua José Custódio de Oliveira, próxima a Escola Carvalho Bastos, no bairro Vila Nova. As Secretarias do Meio Ambiente e da Infraestrutura seguirão com os trabalhos até o final de semana para atender o maior número de demandas dos moradores.",13.0
Camaquã,RS,Post,2022-06-29 20:21:50,prefeituradecamaqua,"CONCLUÍDA OBRA DE CALÇAMENTO EM TRECHO DA RUA JOSÉ ADOLFO CASTRO A Prefeitura de Camaquã, através da Secretaria da Infraestrutura, concluiu a obra de calçamento na Rua José Adolfo Castro, no bairro Dr. Rosinha (Cohab), nesta semana. A obra foi realizada no trecho entre a Avenida José de Souza Castro e a Rua Nadir Medeiros. A pavimentação foi realizada com bloquetos de concreto em 3.452 m² da via e a obra foi executada pela empresa terceirizada, Gomes Dull. Após a conclusão da pavimentação da rua, as equipes da empresa terceirizada que trabalharam na via, iniciarão as obras de construção das calçadas em ambos os lados ao longo do trecho pavimentado. As calçadas serão construídas com rampas de acesso e piso tátil para garantir acessibilidade aos pedestres. A Prefeitura de Camaquã está investindo na obra aproximadamente R$ 320.000,00 oriundos de recursos próprios e emenda parlamentar. Um montante de R$ 238.750,00 vem de emenda parlamentar do deputado federal Jerônimo Goergen e a contrapartida do município foi de R$ 81.234,66. O prefeito Ivo ressaltou que o Governo está empenhado em realizar obras de calçamento pela cidade. “Nós estamos com várias obras de pavimentação com bloquetos pela cidade e a nossa gestão tem o compromisso assumido com a população de melhorar a infraestrutura dos bairros e a qualidade de vida das pessoas”, declarou Ivo.",20.0
Camaquã,RS,Post,2022-06-29 18:45:13,prefeituradecamaqua,"Prefeitura de Camaquã assina convênio para abrir ponto de atendimento do Ipe Saúde A Prefeitura de Camaquã assinou, na terça-feira (28), um termo de parceria que estabelece um convênio entre o município e o Instituto de Assistência à Saúde dos Servidores Públicos do Rio Grande do Sul (IPERGS). A partir desse convênio será aberto um ponto de atendimento do Ipê Saúde para facilitar alguns atendimentos aos usuários do plano de saúde. A iniciativa faz parte do Programa Facilitadores do instituto. O novo ponto de atendimento estará disponível todos os usuários o Ipe que residam no município ou em cidades próximas. A assinatura do termo ocorreu na sede do Ipe Saúde, em Porto Alegre com a presença do presidente do Ipergs, Bruno Jatene. A parceria funcionará com o município de Camaquã fornecendo um local e servidor para atuar auxiliando os usuários do Ipe Saúde nas demandas que podem ser solucionadas através do site da instituição. município volta a ter um ponto de atendimento do Ipe após o fechamento do escritório do instituto durante a pandemia, o que dificultava alguns atendimentos para os usuários. A Prefeitura ainda irá divulgar o local e data para início do funcionamento do posto avançado do Ipe Saúde.",30.0
Camaquã,RS,Post,2022-06-29 14:18:05,prefeituradecamaqua,"4ª dose da vacina contra covid é liberada para todos com mais de 40 anos A Secretaria da Saúde de Camaquã liberou a aplicação da quarta dose/segunda dose de reforço da vacina contra covid em todas as pessoas a partir dos 40 anos. A vacinação pode ser realizada independentemente da condição de saúde da pessoa. Para a realização da vacinação é obrigatório o intervalo de quatro meses desde a última dose. A aplicação da 4ª dose ocorre no Centro Social Urbano, na UBS Washington Brose (Três Bairros), na UBSs Paulo Cardoso Dora (Carvalho Bastos) e na Secretaria da Saúde. As unidades também têm disponíveis as vacinas de rotina e da gripe. Já o Posto Telmo Marder (Centro, em frente ao Hospital de Camaquã) têm disponíveis as vacinas de rotina e a vacina contra a Gripe. Mais informações podem ser obtidas através dos telefones (51) 3671.5832, 3671.4840 e 3692.1847.",5.0
Camaquã,RS,Post,2022-06-28 18:24:16,prefeituradecamaqua,"Placas de sinalização de paradas de ônibus são revitalizadas em dois bairros A Prefeitura de Camaquã realizou a revitalização de várias placas de sinalização de paradas de ônibus em alguns bairros do município. Os trabalhos foram conduzidos pelas equipes da Divisão de Trânsito de Camaquã. Os servidores fizeram a troca das placas antigas por novas na segunda-feira (28) em ruas de dois bairros. No centro, a colocação de placas de sinalização de paradas de ônibus foi feita nas ruas Walter Kess e Manoel da Silva Pacheco. Já no bairro Oliveira, a revitalização das placas de paradas de ônibus ocorreu na rua Coronel Pedroso, no local do novo ponto também foi feita a pintura do meio fio na cor amarela. O diretor de Trânsito, Tiago Gonzalez, ressalta que o setor vem trabalhando continuamente na revitalização e manutenção da sinalização do trânsito em Camaquã. ""Esse trabalho vem garantir mais segurança e tranquilidade aos passageiros do transporte coletivo no município "", declarou Gonzalez. Além do reforço na sinalização de pontos de ônibus, as equipes da Divisão de Trânsito também colocaram novas placas de sinalização proibindo estacionamento de veículos próximos as entradas de veículos pesados em um ponto da Avenida Cônego Luiz Walter Hanquet, a Caixinha.",8.0
Camaquã,RS,Post,2022-06-28 17:40:04,prefeituradecamaqua,Tem Edital novo de convocação do Processo Seletivo da Educação da Prefeitura de Camaquã Confira o edital completo no site da Prefeitura ou pelo link: Dúvidas sobre o processo seletivo podem ser tiradas através dos telefones: (51) 3671-8999 / (51) 3671-3496. Educacao ProcessoSeletivo Professores Funcionarios Camaquã,23.0
Camaquã,RS,Post,2022-06-27 17:13:18,prefeituradecamaqua,"Escola Boaventura Cardoso da Silva participa da Festa de São João O Complexo Poliesportivo Ruy de Castro Netto, mais uma vez foi palco das festividades em homenagem a São João Batista, Padroeiro de Camaquã, que ocorreu no sábado (25). Para a abertura das festividades, alunos da Escola Municipal de Ensino Fundamental Boaventura Cardoso da Silva, realizaram a apresentação da Quadrilha Arraial do Boaventura, a qual participa a mais de vinte anos desta tradicional comemoração de São João. Novamente a apresentação foi em grande estilo, contagiando o público que ali se fez presente, como também a coordenadora do projeto, professora Maitê. A Secretaria Municipal da Educação e Desporto, agradece a direção, professores e principalmente aos alunos pela bela apresentação.",16.0
Camaquã,RS,Post,2022-06-27 14:26:17,prefeituradecamaqua,"TEM REFORÇO NA FROTA A Prefeitura de Camaquã recebeu, na última quinta-feira (23), um novo veículo para reforçar a sua frota. Um automóvel Fiat Cronos terá como destino a Secretaria Especial da Mulher, do Trabalho e Desenvolvimento Social. O veículo foi destinado ao município através de emenda parlamentar no valor de 100 mil reais do deputado federal Lucas Redecker. Para aprovação do recurso para aquisição do veículo, o Cras Cônego Walter elaborou um projeto para receber o veículo e poder atender com mais qualidade a comunidade da área de abrangência do Cras. Além do veículo, também foi possível adquirir um computador, uma impressora e uma televisão com parte dos recursos da emenda. Os eletrônicos irão equipar a estrutura do Cras Cônego Walter.",27.0
Camaquã,RS,Post,2022-06-27 13:35:26,prefeituradecamaqua,"FOI UM VERDADEIRO ESPETÁCULO Mais de 15 mil pessoas estiveram na tradicional Festa de São João na Prainha para ver as atrações artísticas e musicais, a maior fogueira aquática do Brasil e o show de fogos.",36.0
Camaquã,RS,Post,2022-06-23 21:40:02,prefeituradecamaqua,"É NESTE SÁBADO A MAIOR FESTA DE SÃO JOÃO DO ESTADO A partir das 14h, o Complexo da Prainha vai estar de braços abertos para receber a comunidade com uma programação repleta de atrações. Venha participar e prestigiar. Te esperamos!",36.0
Camaquã,RS,Post,2022-06-23 21:34:26,prefeituradecamaqua,"REFIS: NÃO PERCA A OPORTUNIDADE DE REGULARIZAR SUAS DÍVIDAS COM O MUNICÍPIO! A Prefeitura de Camaquã deu início ao maior pacote de incentivo para quitação de débitos com o Município. É o Refis 2022. São oferecidos descontos que variam de 50% a 100% sobre juros e multas, além de parcelamento em até 60 vezes. Os contribuintes poderão aderir ao Refis 2022 até o dia 15 de agosto diretamente na Prefeitura. DESCONTOS À vista ou no cartão de crédito em até 12 vezes: 100% multa, 100% juros e 50% da correção monetária. Até 8 vezes no carnê: 100% juros e 100% multa. Até 60 vezes no carnê com parcela mínima de R$ 50,00: 100% multa e 50% juros. Débitos já parcelados em até 30 parcelas, que estão com no mínimo com 06 parcelas em atraso poderão aderir ao Refis Municipal. Débitos ajuizados com penhora total ou parcial: Para levantamento de Penhora: 100% multa, 100% juros e 50% da correção monetária pagamento à vista ou no cartão de crédito (até 12 vezes). Poderão aderir ao Refis em até 60 parcelas: mantendo-se a penhora até a quitação total de todas as parcelas. Mais informações podem ser obtidas pelos telefones (51) 3671-7245 e 3671-7208 ou diretamente na Prefeitura.",8.0
Camaquã,RS,Post,2022-06-23 19:57:36,prefeituradecamaqua,"Último trecho da ciclovia é construído na Travessa Porto Alegre A Prefeitura de Camaquã deu início, nesta semana, às obras de continuação da ciclovia que percorre a Avenida José Loureiro da Silva. Este último trecho da ciclovia está sendo construído na Travessa Porto Alegre, em frente ao Hotel Pôr do Sol e a pracinha do Alvorada. A previsão é de que o trecho da ciclovia seja concluído até a primeira quinzena do mês de julho, conforme as condições meteorológicas permitirem. Os trabalhos estão sendo conduzidos pela empresa terceirizada vencedora da licitação, a Empreiteira Gomes Dull. A nova ciclovia terá uma extensão de mais de 1,5 km e ainda receberá todo um reforço na sinalização, além de pintura de todos os trechos conforme o padrão de ciclovia determinado pelos órgãos competentes. A Divisão de Trânsito bloqueou o trânsito de veículos na Travessa Porto Alegre e alterou o fluxo dos veículos das ruas próximas. Tanto quem vem da Rua 3 de Outubro, quanto quem vem da Avenida Antônio Duro não conseguiram acessar a Travessa para entrarem na Avenida José Loureiro da Silva.",18.0
